16	0.181
20	0.168
22	0.16
24	0.081
26	0.056
28	0.049
30	0.053
32	0.051
34	0.057
36	0.054
38	0.068
40	0.034
44	0.031
48	0.052
52	0.046
56	0.048
60	0.06
66	0.035
72	0.023
78	0.023
84	0.023
92	0.023
100	0.023
110	0.034
120	0.059
132	0.052
144	0.059
158	0.066
172	0.049
188	0.082
206	0.07
226	0.036
248	0.073
272	0.042
298	0.1
326	0.1
358	0.103
392	0.097
430	0.102
472	0.074
518	0.091
568	0.1
624	0.082
686	0.081
754	0.107
828	0.096
910	0.121
1000	0.099
1100	0.107
1210	0.109
1330	0.118
1462	0.125
1608	0.134
1768	0.141
1944	0.156
2138	0.164
2350	0.193
2584	0.193
2842	0.209
3126	0.238
3438	0.259
3780	0.265
4158	0.383
4572	0.313
5028	0.361
5530	0.39
6082	0.43
6690	0.464
7358	0.517
8092	0.59
8900	0.599
9790	0.678
10768	0.759
11844	0.823
13028	0.903
14330	0.98
15762	1.077
17338	1.246
19070	1.319
20976	1.479
23072	1.59
25378	1.812
27914	1.95
30704	2.202
33774	2.5
37150	2.792
40864	3.006
44950	3.356
49444	3.653
54388	4.145
59826	4.564
65808	4.953
72388	5.494
79626	6.015
87588	6.847
96346	7.478
105980	8.173
116578	9.133
128234	10.09
141056	11.19
155160	12.343
170676	13.658
187742	15.224
206516	16.766
227166	18.543
249882	20.534
274870	22.887
302356	25.38
332590	27.732
365848	31.239
402432	34.147
442674	38.087
486940	41.592
535634	46.657
589196	51.223
648114	56.822
712924	62.607
784216	68.957
862636	76.66
948898	85.255
1043786	93.886
1148164	103.797
1262980	115.287
1389278	127.379
1528204	142.515
1681024	156.407
1849126	175.134
2034038	192.039
2237440	211.532
2461184	236.53
2707302	262.234
2978032	288.287
3275834	319.454
3603416	354.556
3963756	397.266
4360130	437.051
4796142	483.236
5275756	535.809
5803330	591.282
6383662	655.765
7022028	729.305
7724230	795.733
8496652	893.449
9346316	987.818
