16	0.173
20	0.039
22	0.055
24	0.03
26	0.049
28	0.104
30	0.116
32	0.064
34	0.046
36	0.058
38	0.046
40	0.057
44	0.047
48	0.058
52	0.047
56	0.057
60	0.045
66	0.058
72	0.032
78	0.022
84	0.023
92	0.023
100	0.024
110	0.049
120	0.051
132	0.059
144	0.041
158	0.026
172	0.026
188	0.06
206	0.028
226	0.077
248	0.044
272	0.072
298	0.089
326	0.042
358	0.086
392	0.099
430	0.1
472	0.083
518	0.083
568	0.084
624	0.083
686	0.09
754	0.089
828	0.09
910	0.097
1000	0.1
1100	0.106
1210	0.111
1330	0.121
1462	0.127
1608	0.138
1768	0.145
1944	0.155
2138	0.169
2350	0.179
2584	0.192
2842	0.224
3126	0.23
3438	0.247
3780	0.272
4158	0.287
4572	0.316
5028	0.343
5530	0.375
6082	0.429
6690	0.51
7358	0.497
8092	0.546
8900	0.601
9790	0.671
10768	0.762
11844	0.813
13028	0.881
14330	0.98
15762	1.102
17338	1.204
19070	1.344
20976	1.459
23072	1.608
25378	1.786
27914	2
30704	2.242
33774	2.443
37150	2.718
40864	2.977
44950	3.394
49444	3.787
54388	4.122
59826	4.564
65808	5.022
72388	5.561
79626	6.153
87588	6.791
96346	7.423
105980	8.258
116578	9.285
128234	10.157
141056	11.179
155160	12.607
170676	13.634
187742	14.954
206516	16.916
227166	18.796
249882	20.542
274870	22.967
302356	25.566
332590	27.994
365848	30.705
402432	34.397
442674	37.955
486940	41.966
535634	46.655
589196	50.496
648114	56.778
712924	63.711
784216	69.187
862636	77.022
948898	85.723
1043786	94.306
1148164	104.639
1262980	116.185
1389278	128.417
1528204	142.896
1681024	157.994
1849126	175.582
2034038	192.586
2237440	215.104
2461184	236.122
2707302	262.216
2978032	291.867
3275834	318.935
3603416	356.684
3963756	392.595
4360130	440.874
4796142	479.85
5275756	536.123
5803330	596.414
6383662	652.481
7022028	729.899
7724230	807.545
8496652	886.637
9346316	986.069
