16	2.03
20	0.677
22	0.618
24	0.585
26	0.55
28	0.567
30	0.66
32	0.671
34	0.586
36	0.537
38	0.533
40	0.533
44	0.582
48	0.52
52	0.526
56	0.472
60	0.55
66	0.471
72	0.59
78	0.495
84	0.521
92	0.476
100	0.487
110	0.503
120	0.543
132	0.441
144	0.432
158	0.42
172	0.48
188	0.432
206	0.447
226	0.419
248	0.447
272	0.496
298	0.55
326	0.536
358	0.515
392	0.482
430	0.519
472	0.5
518	0.689
568	0.491
624	0.548
686	0.588
754	0.537
828	0.588
910	0.521
1000	0.53
1100	0.604
1210	0.501
1330	0.523
1462	0.492
1608	0.515
1768	0.47
1944	0.545
2138	0.563
2350	0.483
2584	0.54
2842	0.506
3126	0.495
3438	0.669
3780	0.657
4158	0.54
4572	0.536
5028	0.534
5530	0.736
6082	0.577
6690	0.627
7358	0.686
8092	0.652
8900	0.605
9790	0.663
10768	0.626
11844	0.677
13028	0.688
14330	0.642
15762	0.8
17338	0.738
19070	0.719
20976	0.903
23072	0.915
25378	0.907
27914	0.989
30704	0.953
33774	1.113
37150	1.389
40864	1.322
44950	1.115
49444	1.204
54388	1.387
59826	1.486
65808	1.505
72388	1.662
79626	1.879
87588	2.179
96346	2.069
105980	2.268
116578	2.394
128234	2.643
141056	2.862
155160	3.089
170676	3.332
187742	3.695
206516	4.144
227166	4.396
249882	5.579
274870	5.422
302356	5.869
332590	6.454
365848	6.995
402432	7.588
442674	8.878
486940	9.239
535634	10.282
589196	11.129
648114	12.5
712924	14.094
784216	15.768
862636	16.458
948898	19.824
1043786	21.063
1148164	21.71
1262980	23.803
1389278	30.719
1528204	32.166
1681024	32.991
1849126	37.536
2034038	40.072
2237440	44.443
2461184	49.169
2707302	56.303
2978032	61.708
3275834	68.298
3603416	74.759
3963756	80.746
4360130	88.496
4796142	97.889
5275756	106.574
5803330	118.98
6383662	130.872
7022028	142.661
7724230	156.888
8496652	176.359
9346316	191.584
