16	2.028
20	0.616
22	0.628
24	0.536
26	0.635
28	0.552
30	0.54
32	0.6
34	0.489
36	0.558
38	0.498
40	0.554
44	0.525
48	0.52
52	0.554
56	0.563
60	0.563
66	0.526
72	0.528
78	0.538
84	0.62
92	0.516
100	0.497
110	0.56
120	0.528
132	0.525
144	0.559
158	0.68
172	0.503
188	0.494
206	0.502
226	0.503
248	0.524
272	0.503
298	0.593
326	0.477
358	0.543
392	0.551
430	0.545
472	0.496
518	0.54
568	0.617
624	0.515
686	0.511
754	0.565
828	0.532
910	0.581
1000	0.526
1100	0.642
1210	0.492
1330	0.475
1462	0.463
1608	0.552
1768	0.528
1944	0.529
2138	0.683
2350	0.571
2584	0.528
2842	0.568
3126	0.574
3438	0.562
3780	0.545
4158	0.571
4572	0.523
5028	0.584
5530	0.539
6082	0.512
6690	0.634
7358	0.584
8092	0.685
8900	0.661
9790	0.665
10768	0.657
11844	0.648
13028	0.611
14330	0.671
15762	0.741
17338	0.73
19070	0.7
20976	0.751
23072	0.833
25378	0.917
27914	1.123
30704	1.095
33774	1.057
37150	1.194
40864	1.15
44950	1.19
49444	1.308
54388	1.342
59826	1.488
65808	1.495
72388	1.919
79626	1.837
87588	1.937
96346	2.753
105980	2.876
116578	3.044
128234	3.271
141056	3.439
155160	3.772
170676	4.132
187742	4.325
206516	4.65
227166	4.916
249882	5.729
274870	6.042
302356	6.482
332590	7.036
365848	7.618
402432	8.358
442674	9.004
486940	9.822
535634	11.413
589196	11.958
648114	13.079
712924	13.869
784216	15.286
862636	17.147
948898	18.771
1043786	20.364
1148164	22.135
1262980	24.635
1389278	28.087
1528204	31.563
1681024	34.511
1849126	38.409
2034038	41.978
2237440	54.461
2461184	50.438
2707302	56.835
2978032	61.589
3275834	69.202
3603416	74.801
3963756	82.173
4360130	88.819
4796142	98.436
5275756	107.704
5803330	118.76
6383662	131.605
7022028	153.038
7724230	170.117
8496652	176.399
9346316	192.889
