16	1.18
20	0.661
22	0.623
24	0.609
26	0.561
28	0.617
30	0.568
32	0.562
34	0.559
36	0.485
38	0.528
40	0.576
44	0.503
48	0.531
52	0.533
56	0.51
60	0.509
66	0.592
72	0.487
78	0.463
84	0.541
92	0.533
100	0.5
110	0.514
120	0.735
132	0.509
144	0.529
158	0.545
172	0.49
188	0.457
206	0.502
226	0.462
248	0.513
272	0.508
298	0.531
326	0.509
358	0.491
392	0.526
430	0.541
472	0.764
518	0.514
568	0.514
624	0.539
686	0.522
754	0.557
828	0.503
910	0.702
1000	0.515
1100	0.471
1210	0.591
1330	0.499
1462	0.493
1608	0.439
1768	0.452
1944	0.422
2138	0.6
2350	0.499
2584	0.501
2842	0.537
3126	0.483
3438	0.802
3780	0.531
4158	0.542
4572	0.543
5028	0.539
5530	0.815
6082	0.79
6690	0.807
7358	0.775
8092	1.092
8900	0.867
9790	0.593
10768	0.717
11844	0.607
13028	0.784
14330	0.714
15762	0.72
17338	0.789
19070	0.702
20976	0.781
23072	0.878
25378	1.029
27914	0.919
30704	1.111
33774	1.207
37150	1.189
40864	1.266
44950	1.343
49444	1.301
54388	1.331
59826	1.527
65808	1.484
72388	1.655
79626	1.746
87588	1.908
96346	2.047
105980	2.245
116578	2.357
128234	2.591
141056	2.871
155160	3.156
170676	3.401
187742	3.679
206516	4.002
227166	4.424
249882	4.776
274870	5.318
302356	5.796
332590	6.405
365848	7.564
402432	8.24
442674	9.023
486940	9.751
535634	10.676
589196	11.819
648114	13.026
712924	13.805
784216	17.757
862636	18.201
948898	18.49
1043786	20.244
1148164	22.389
1262980	24.407
1389278	27.657
1528204	30.62
1681024	34.68
1849126	37.809
2034038	40.7
2237440	44.969
2461184	50.584
2707302	56.063
2978032	61.555
3275834	68.878
3603416	74.957
3963756	81.111
4360130	88.755
4796142	97.925
5275756	107.388
5803330	118.835
6383662	130.373
7022028	144.422
7724230	158.271
8496652	174.461
9346316	193.871
