16	0.804896	0.999328
20	0.754176	0.802368
22	0.756704	0.79216
24	0.74912	0.785024
26	0.745952	0.781984
28	0.751296	0.786976
30	0.745792	0.781152
32	0.744672	0.785952
34	0.747872	0.789984
36	0.742848	0.777184
38	0.743712	0.777664
40	0.7592	0.79504
44	0.742336	0.777984
48	0.74688	0.782592
52	0.74672	0.779424
56	0.740224	0.776448
60	0.746176	0.781952
66	0.741632	0.783808
72	0.747904	0.783264
78	0.74064	0.776608
84	1.42131	1.45706
92	0.736096	0.77216
100	0.739264	0.77552
110	0.735584	0.771744
120	0.736256	0.772416
132	0.735712	0.999488
144	0.745952	0.78224
158	0.740832	0.77712
172	0.747424	0.784
188	0.763776	0.800096
206	0.742464	0.77504
226	0.744864	0.782656
248	0.74224	0.779808
272	0.759456	0.802016
298	0.754368	0.791584
326	0.753472	0.791424
358	0.754336	0.792288
392	0.780736	0.819424
430	0.762656	0.801408
472	0.767968	0.807136
518	1.0361	1.30794
568	1.55318	1.59296
624	1.04486	1.08605
686	1.04826	1.08621
754	1.05037	1.09094
828	1.06029	1.10064
910	1.06909	1.11114
1000	1.10134	1.14477
1100	1.03293	1.08512
1210	1.04989	1.09594
1330	1.06934	1.11664
1462	1.07258	1.11962
1608	1.03648	1.08592
1768	1.0471	1.0991
1944	1.07811	1.1303
2138	1.03363	1.32304
2350	1.05802	1.11427
2584	1.03459	1.09357
2842	1.0505	1.11101
3126	1.04019	1.10416
3438	1.07328	1.13898
3780	1.04797	1.11533
4158	1.57606	1.66038
4572	1.07414	1.14957
5028	1.0719	1.15258
5530	1.07837	1.19536
6082	1.07987	1.17338
6690	1.0425	1.13968
7358	1.0535	1.15542
8092	1.09171	1.20221
8900	1.04019	1.38922
9790	1.0536	1.17344
10768	1.04454	1.17299
11844	1.05101	1.18618
13028	1.05802	1.20365
14330	1.09171	1.24742
15762	1.11219	1.2816
17338	1.12694	1.32064
19070	1.08387	1.27632
20976	1.12762	1.3391
23072	1.10272	1.33235
25378	1.12093	1.38026
27914	1.13194	1.40115
30704	1.6367	1.93062
33774	1.17229	1.73232
37150	1.1743	1.52166
40864	1.21136	1.59133
44950	1.20685	1.6247
49444	1.24304	1.68141
54388	1.26074	1.74134
59826	1.29376	1.82397
65808	1.60758	2.41878
72388	1.63082	2.25642
79626	1.6609	2.34781
87588	1.70666	2.46016
96346	1.7416	2.58365
105980	1.82336	2.73805
116578	1.89904	2.90749
128234	1.96646	3.07261
141056	2.04912	3.32413
155160	2.11501	3.41466
170676	2.4703	3.7825
187742	2.42544	3.79658
206516	2.49376	3.98266
227166	2.84387	5.17075
249882	2.69482	4.78755
274870	2.84262	5.18275
302356	2.92131	5.28656
332590	3.01818	5.49802
365848	3.16624	5.11117
402432	3.1304	5.26576
442674	3.45229	5.80461
486940	3.5641	6.08707
535634	3.8225	6.67328
589196	3.99219	6.99581
648114	4.20925	7.42499
712924	4.58963	8.1456
784216	4.70483	8.53184
862636	5.0488	9.27654
948898	5.33418	9.88128
1043786	5.73152	10.7573
1148164	6.29197	11.8504
1262980	6.58678	12.5742
1389278	7.28714	13.8378
1528204	7.67123	14.818
1681024	8.10208	15.938
1849126	8.83949	17.5511
2034038	9.62445	19.1444
2237440	10.2421	21.0802
2461184	11.1656	22.8173
2707302	12.1935	25.1217
2978032	13.1805	28.7602
3275834	14.3564	30.0614
3603416	15.6901	33.4722
3963756	16.8519	35.9794
4360130	18.4222	40.5508
4796142	20.0433	43.3842
5275756	21.8782	47.5294
5803330	23.8128	52.4611
6383662	26.1492	57.659
7022028	28.6358	63.0902
7724230	30.8954	70.742
8496652	34.0495	77.0985
9346316	36.9676	83.0598
