16	0.175
20	0.037
22	0.055
24	0.03
26	0.031
28	0.039
30	0.051
32	0.039
34	0.043
36	0.021
38	0.022
40	0.021
44	0.021
48	0.021
52	0.022
56	0.022
60	0.022
66	0.023
72	0.022
78	0.064
84	0.039
92	0.047
100	0.05
110	0.05
120	0.05
132	0.059
144	0.044
158	0.025
172	0.025
188	0.027
206	0.027
226	0.061
248	0.029
272	0.085
298	0.1
326	0.103
358	0.098
392	0.098
430	0.098
472	0.08
518	0.091
568	0.08
624	0.085
686	0.085
754	0.088
828	0.091
910	0.094
1000	0.102
1100	0.104
1210	0.128
1330	0.12
1462	0.126
1608	0.132
1768	0.152
1944	0.163
2138	0.165
2350	0.178
2584	0.192
2842	0.215
3126	0.223
3438	0.243
3780	0.27
4158	0.284
4572	0.345
5028	0.332
5530	0.454
6082	0.443
6690	0.496
7358	0.558
8092	0.521
8900	0.623
9790	0.709
10768	0.771
11844	0.842
13028	0.944
14330	1.109
15762	1.135
17338	1.241
19070	1.351
20976	1.574
23072	1.71
25378	1.832
27914	1.953
30704	2.236
33774	2.501
37150	2.769
40864	2.998
44950	3.359
49444	3.713
54388	4.133
59826	4.525
65808	5.034
72388	5.528
79626	6.131
87588	6.779
96346	7.463
105980	8.355
116578	9.063
128234	10.138
141056	11.243
155160	12.339
170676	13.677
187742	15.193
206516	16.731
227166	18.48
249882	20.415
274870	22.956
302356	25.353
332590	27.639
365848	30.749
402432	34.01
442674	37.712
486940	41.852
535634	46.013
589196	51.268
648114	56.953
712924	62.979
784216	69.433
862636	77.634
948898	85.357
1043786	93.062
1148164	105.344
1262980	115.251
1389278	128.6
1528204	142.559
1681024	158.022
1849126	174.635
2034038	193.275
2237440	213.095
2461184	238.105
2707302	261.509
2978032	293.721
3275834	321.274
3603416	359.604
3963756	395.686
4360130	438.437
4796142	481.228
5275756	536.426
5803330	586.895
6383662	658.594
7022028	724.214
7724230	807.078
8496652	893.397
9346316	976.184
