16	2.445
20	0.566
22	0.63
24	0.544
26	0.566
28	0.525
30	0.507
32	0.554
34	0.67
36	0.484
38	0.549
40	0.517
44	0.504
48	0.53
52	0.754
56	0.549
60	0.478
66	0.55
72	0.5
78	0.621
84	0.516
92	0.597
100	0.673
110	0.663
120	0.581
132	0.762
144	0.566
158	0.664
172	0.55
188	0.571
206	0.62
226	0.54
248	0.481
272	0.386
298	0.475
326	0.547
358	0.395
392	0.48
430	0.62
472	0.514
518	0.478
568	0.381
624	0.518
686	0.456
754	0.571
828	0.785
910	0.716
1000	0.871
1100	0.591
1210	0.538
1330	0.505
1462	0.508
1608	0.473
1768	0.52
1944	0.48
2138	0.582
2350	0.526
2584	0.543
2842	0.513
3126	0.516
3438	0.546
3780	0.724
4158	0.696
4572	0.626
5028	0.567
5530	0.559
6082	0.592
6690	0.621
7358	0.527
8092	0.59
8900	0.59
9790	0.597
10768	0.616
11844	0.788
13028	0.69
14330	0.658
15762	0.729
17338	0.744
19070	0.722
20976	0.738
23072	0.749
25378	0.824
27914	0.965
30704	0.875
33774	1.075
37150	1.184
40864	1.192
44950	1.218
49444	1.322
54388	1.309
59826	1.434
65808	1.622
72388	1.985
79626	2.194
87588	2.181
96346	2.409
105980	2.674
116578	2.939
128234	2.764
141056	3.298
155160	3.166
170676	3.384
187742	3.905
206516	4.009
227166	4.601
249882	4.937
274870	5.316
302356	5.858
332590	6.57
365848	6.894
402432	7.707
442674	8.401
486940	9.27
535634	10.141
589196	11.459
648114	11.988
712924	13.82
784216	15.87
862636	16.653
948898	19.119
1043786	19.448
1148164	21.874
1262980	24.605
1389278	27.214
1528204	30.743
1681024	33.417
1849126	37.996
2034038	42.248
2237440	44.503
2461184	48.696
2707302	56.404
2978032	61.193
3275834	67.041
3603416	74.243
3963756	80.8
4360130	88.647
4796142	98.765
5275756	107.115
5803330	118.899
6383662	132.23
7022028	151.215
7724230	159.93
8496652	174.134
9346316	192.569
