16	0.108
20	0.106
22	0.106
24	0.024
26	0.038
28	0.022
30	0.021
32	0.021
34	0.021
36	0.05
38	0.044
40	0.021
44	0.022
48	0.021
52	0.022
56	0.022
60	0.022
66	0.022
72	0.052
78	0.049
84	0.023
92	0.023
100	0.023
110	0.022
120	0.023
132	0.047
144	0.039
158	0.027
172	0.053
188	0.041
206	0.043
226	0.052
248	0.029
272	0.071
298	0.032
326	0.068
358	0.035
392	0.098
430	0.075
472	0.041
518	0.091
568	0.078
624	0.048
686	0.097
754	0.106
828	0.11
910	0.1
1000	0.117
1100	0.073
1210	0.119
1330	0.119
1462	0.124
1608	0.138
1768	0.138
1944	0.151
2138	0.162
2350	0.172
2584	0.187
2842	0.227
3126	0.219
3438	0.239
3780	0.296
4158	0.303
4572	0.31
5028	0.423
5530	0.369
6082	0.438
6690	0.482
7358	0.523
8092	0.574
8900	0.649
9790	0.675
10768	0.73
11844	0.81
13028	0.893
14330	1.002
15762	1.1
17338	1.256
19070	1.318
20976	1.574
23072	1.588
25378	1.788
27914	1.98
30704	2.225
33774	2.458
37150	2.682
40864	2.932
44950	3.304
49444	3.686
54388	4.056
59826	4.533
65808	4.967
72388	5.455
79626	6.046
87588	6.627
96346	7.35
105980	8.274
116578	9.072
128234	10.022
141056	11.137
155160	12.291
170676	13.65
187742	15.005
206516	16.683
227166	18.652
249882	20.563
274870	22.847
302356	24.95
332590	27.768
365848	30.835
402432	34.113
442674	38.003
486940	41.941
535634	46.326
589196	50.906
648114	57.353
712924	63.328
784216	69.252
862636	76.541
948898	84.733
1043786	94.427
1148164	104.445
1262980	116.291
1389278	127.003
1528204	140.552
1681024	157.207
1849126	173.974
2034038	192.797
2237440	214.777
2461184	236.216
2707302	263.233
2978032	291.266
3275834	318.671
3603416	357.111
3963756	391.523
4360130	437.579
4796142	483.995
5275756	528.628
5803330	594.464
6383662	659.148
7022028	725.513
7724230	801.546
8496652	885.916
9346316	979.977
