16	1.123
20	0.635
22	0.712
24	0.682
26	0.517
28	0.523
30	0.561
32	0.608
34	0.6
36	0.545
38	0.537
40	0.528
44	0.548
48	0.515
52	0.565
56	0.606
60	0.56
66	0.581
72	0.614
78	0.515
84	0.493
92	0.557
100	0.499
110	0.485
120	0.704
132	0.483
144	0.492
158	0.484
172	0.53
188	0.453
206	0.527
226	0.577
248	0.532
272	0.503
298	0.514
326	0.561
358	0.524
392	0.547
430	0.521
472	0.722
518	0.508
568	0.503
624	0.468
686	0.513
754	0.666
828	0.731
910	0.596
1000	0.484
1100	0.571
1210	0.506
1330	0.518
1462	0.488
1608	0.667
1768	0.517
1944	0.52
2138	0.504
2350	0.542
2584	0.548
2842	0.466
3126	0.58
3438	0.56
3780	0.551
4158	0.627
4572	0.612
5028	0.563
5530	0.569
6082	0.553
6690	0.571
7358	0.622
8092	0.697
8900	0.755
9790	0.692
10768	0.609
11844	0.679
13028	0.801
14330	0.787
15762	0.709
17338	0.685
19070	0.778
20976	0.839
23072	0.788
25378	1.107
27914	1.134
30704	1.075
33774	1.246
37150	1.102
40864	1.181
44950	1.207
49444	1.218
54388	1.455
59826	1.456
65808	1.522
72388	1.714
79626	1.965
87588	1.871
96346	2.166
105980	2.281
116578	2.353
128234	2.63
141056	2.937
155160	3.164
170676	3.341
187742	3.642
206516	3.961
227166	4.377
249882	4.801
274870	5.798
302356	6.4
332590	7.104
365848	8.007
402432	9.15
442674	9.437
486940	10.634
535634	11.421
589196	12.695
648114	12.746
712924	13.639
784216	15.099
862636	16.782
948898	18.627
1043786	19.831
1148164	21.885
1262980	24.245
1389278	27.346
1528204	30.919
1681024	34.45
1849126	37.92
2034038	40.588
2237440	45.237
2461184	49.286
2707302	55.635
2978032	62.667
3275834	68.68
3603416	75.445
3963756	81.727
4360130	88.351
4796142	98.249
5275756	107.961
5803330	116.568
6383662	131.341
7022028	155.289
7724230	159.337
8496652	189.616
9346316	191.925
