16	0.125
20	0.097
22	0.068
24	0.082
26	0.047
28	0.051
30	0.041
32	0.043
34	0.029
36	0.041
38	0.045
40	0.058
44	0.055
48	0.065
52	0.048
56	0.033
60	0.021
66	0.022
72	0.021
78	0.022
84	0.022
92	0.05
100	0.05
110	0.024
120	0.049
132	0.047
144	0.025
158	0.051
172	0.027
188	0.069
206	0.027
226	0.076
248	0.082
272	0.071
298	0.043
326	0.077
358	0.089
392	0.09
430	0.091
472	0.074
518	0.099
568	0.08
624	0.082
686	0.085
754	0.087
828	0.092
910	0.095
1000	0.127
1100	0.104
1210	0.109
1330	0.119
1462	0.126
1608	0.139
1768	0.146
1944	0.151
2138	0.165
2350	0.183
2584	0.196
2842	0.209
3126	0.223
3438	0.252
3780	0.262
4158	0.286
4572	0.404
5028	0.346
5530	0.393
6082	0.417
6690	0.498
7358	0.506
8092	0.546
8900	0.626
9790	0.692
10768	0.723
11844	0.807
13028	0.929
14330	1.021
15762	1.077
17338	1.196
19070	1.302
20976	1.522
23072	1.633
25378	1.837
27914	1.969
30704	2.229
33774	2.411
37150	2.642
40864	3.065
44950	3.372
49444	3.652
54388	4.095
59826	4.514
65808	5.001
72388	5.519
79626	6.128
87588	6.812
96346	7.549
105980	8.233
116578	9.222
128234	10.136
141056	11.161
155160	12.44
170676	13.627
187742	15.148
206516	16.604
227166	18.344
249882	20.489
274870	22.681
302356	25.032
332590	28.026
365848	30.998
402432	33.912
442674	37.8
486940	41.777
535634	45.9
589196	51.187
648114	56.355
712924	62.562
784216	69.343
862636	77.14
948898	84.96
1043786	94.875
1148164	104.21
1262980	114.117
1389278	127.579
1528204	141.298
1681024	155.586
1849126	174.419
2034038	193.548
2237440	214.035
2461184	236.603
2707302	259.05
2978032	288.902
3275834	322.459
3603416	356.966
3963756	391.213
4360130	436.086
4796142	486.436
5275756	529.741
5803330	591.592
6383662	664.549
7022028	724
7724230	811.697
8496652	880.622
9346316	975.692
