16	2.01
20	0.532
22	0.536
24	0.495
26	0.551
28	0.537
30	0.508
32	0.538
34	0.589
36	0.533
38	0.489
40	0.627
44	0.561
48	0.509
52	0.525
56	0.502
60	0.53
66	0.522
72	0.638
78	0.491
84	0.507
92	0.605
100	0.51
110	0.483
120	0.514
132	0.697
144	0.594
158	0.476
172	0.497
188	0.467
206	0.512
226	0.497
248	0.534
272	0.505
298	0.519
326	0.463
358	0.571
392	0.496
430	0.529
472	0.475
518	0.463
568	0.509
624	0.514
686	0.506
754	0.535
828	0.516
910	0.584
1000	0.708
1100	0.58
1210	0.519
1330	0.564
1462	0.519
1608	0.665
1768	0.537
1944	0.573
2138	0.512
2350	0.528
2584	0.5
2842	0.597
3126	0.54
3438	0.831
3780	0.594
4158	0.652
4572	0.516
5028	0.578
5530	0.661
6082	0.741
6690	0.769
7358	0.77
8092	0.763
8900	0.922
9790	0.706
10768	0.603
11844	0.674
13028	0.633
14330	0.791
15762	0.715
17338	0.811
19070	0.748
20976	0.744
23072	0.763
25378	0.972
27914	0.949
30704	1.128
33774	1.134
37150	1.06
40864	1.147
44950	1.172
49444	1.298
54388	1.339
59826	1.354
65808	1.555
72388	1.656
79626	1.715
87588	1.998
96346	1.955
105980	2.247
116578	2.438
128234	2.586
141056	2.864
155160	3.159
170676	3.492
187742	3.679
206516	3.978
227166	4.404
249882	4.762
274870	5.329
302356	5.828
332590	6.402
365848	6.945
402432	7.612
442674	8.337
486940	9.191
535634	10.249
589196	11.476
648114	12.247
712924	13.66
784216	15.074
862636	16.448
948898	18.226
1043786	19.947
1148164	23.088
1262980	24.419
1389278	27.232
1528204	30.496
1681024	33.443
1849126	37.642
2034038	40.846
2237440	45.726
2461184	50.436
2707302	56.788
2978032	61.409
3275834	68.604
3603416	74.746
3963756	82.021
4360130	89.53
4796142	97.368
5275756	106.658
5803330	118.479
6383662	131.451
7022028	144.627
7724230	159.303
8496652	175.825
9346316	193.068
