16	1.10755	1.50125
20	1.04214	1.09002
22	1.07994	1.11523
24	1.06864	1.10493
26	1.21421	1.24432
28	1.2127	1.24422
30	1.20758	1.23891
32	1.21373	1.2447
34	1.20563	1.24339
36	1.07917	1.1152
38	1.03162	1.0671
40	1.03267	1.06752
44	1.03395	1.06947
48	1.07299	1.10733
52	1.0704	1.10547
56	1.03024	1.06557
60	1.21398	1.24432
66	1.21306	1.25082
72	1.2135	1.24496
78	1.20803	1.24211
84	1.71917	2.08528
92	1.06509	1.10013
100	1.0647	1.09984
110	1.06688	1.10246
120	1.09187	1.12682
132	1.03523	1.17584
144	1.14848	1.18387
158	1.21187	1.24342
172	1.21277	1.24506
188	1.21155	1.27766
206	1.08739	1.12406
226	1.08096	1.11766
248	1.09062	1.12714
272	1.08621	1.12512
298	1.0479	1.08982
326	1.08397	1.1209
358	1.08563	1.1223
392	1.42038	1.4543
430	0.791424	0.828288
472	1.42451	1.46019
518	1.55238	2.07606
568	2.2544	2.29424
624	1.64189	1.68134
686	1.72445	1.76557
754	1.6472	1.68534
828	1.56426	1.60483
910	1.47453	1.51603
1000	1.47581	1.51661
1100	1.45014	1.49728
1210	1.60698	1.6497
1330	1.65875	1.70246
1462	1.70282	1.74822
1608	1.64125	1.68662
1768	1.87571	1.9225
1944	1.61434	1.66467
2138	1.42733	1.95133
2350	1.46602	1.51571
2584	1.43763	1.49056
2842	1.6568	1.71018
3126	1.74397	1.80077
3438	1.66432	1.7232
3780	1.71923	1.77878
4158	2.13923	2.20835
4572	1.47821	1.80512
5028	1.47907	1.80499
5530	1.49011	1.56259
6082	1.6681	1.74541
6690	1.7032	1.78605
7358	1.64976	1.73725
8092	1.68138	1.77622
8900	1.65254	1.86464
9790	1.45882	1.56442
10768	1.46003	1.57242
11844	1.64259	1.76333
13028	1.67578	1.80464
14330	1.68499	1.82237
15762	1.67843	1.82854
17338	1.74307	1.90349
19070	1.49005	1.6616
20976	1.63373	1.81728
23072	1.69606	1.89344
25378	1.7119	1.92438
27914	1.89878	2.13491
30704	1.96534	2.22042
33774	1.58042	1.9673
37150	1.83264	2.12832
40864	1.80122	2.13197
44950	1.78234	2.13795
49444	1.64467	2.01642
54388	1.77411	2.45578
59826	1.90246	2.34406
65808	2.10528	3.35622
72388	2.04781	3.04445
79626	2.25123	3.1703
87588	2.27552	3.43626
96346	2.14058	3.27098
105980	2.42154	3.8439
116578	2.30694	3.75629
128234	2.4583	3.89613
141056	2.56045	4.19018
155160	2.52749	4.84749
170676	2.78829	4.40589
187742	2.97018	4.63011
206516	2.9008	4.70355
227166	3.20442	5.01901
249882	3.06794	4.85875
274870	3.31846	5.18509
302356	3.47347	5.55536
332590	3.41382	5.75779
365848	3.55152	5.88819
402432	3.5112	6.07136
442674	3.94883	6.83814
486940	4.05322	7.07456
535634	3.99664	7.66784
589196	3.92038	7.99216
648114	4.22259	7.44685
712924	4.56346	8.14909
784216	4.7065	8.54627
862636	5.0457	9.36717
948898	5.35088	9.91552
1043786	5.71878	10.7682
1148164	6.27654	11.9764
1262980	6.57328	12.5573
1389278	7.25312	13.7958
1528204	7.61507	14.7417
1681024	8.11171	15.9565
1849126	8.82608	17.5396
2034038	9.62365	19.1218
2237440	10.4652	21.5324
2461184	11.1536	22.7856
2707302	12.173	25.0524
2978032	13.1727	27.3887
3275834	14.317	29.9909
3603416	15.4424	33.0232
3963756	16.8335	36.0559
4360130	18.431	40.1898
4796142	20.0369	43.3185
5275756	21.8988	47.5422
5803330	23.9437	52.9359
6383662	26.1575	57.3202
7022028	28.5071	62.8946
7724230	31.1634	68.9655
8496652	33.9836	85.9339
9346316	36.9403	82.8404
