16	0.21
20	0.141
22	0.161
24	0.104
26	0.05
28	0.038
30	0.021
32	0.059
34	0.03
36	0.034
38	0.055
40	0.032
44	0.021
48	0.021
52	0.022
56	0.022
60	0.021
66	0.021
72	0.022
78	0.023
84	0.022
92	0.022
100	0.049
110	0.05
120	0.023
132	0.057
144	0.041
158	0.026
172	0.057
188	0.047
206	0.028
226	0.076
248	0.074
272	0.031
298	0.044
326	0.082
358	0.096
392	0.065
430	0.066
472	0.04
518	0.094
568	0.093
624	0.098
686	0.13
754	0.089
828	0.09
910	0.093
1000	0.096
1100	0.124
1210	0.12
1330	0.119
1462	0.124
1608	0.13
1768	0.156
1944	0.173
2138	0.165
2350	0.181
2584	0.202
2842	0.23
3126	0.223
3438	0.267
3780	0.285
4158	0.288
4572	0.32
5028	0.344
5530	0.375
6082	0.416
6690	0.454
7358	0.496
8092	0.56
8900	0.61
9790	0.668
10768	0.73
11844	0.92
13028	0.883
14330	0.973
15762	1.145
17338	1.195
19070	1.399
20976	1.556
23072	1.711
25378	1.843
27914	1.974
30704	2.197
33774	2.404
37150	2.773
40864	3.068
44950	3.335
49444	3.84
54388	4.119
59826	4.619
65808	5.023
72388	5.51
79626	6.188
87588	6.879
96346	7.506
105980	8.29
116578	9.168
128234	10.152
141056	11.16
155160	12.484
170676	13.768
187742	15.204
206516	16.966
227166	18.523
249882	20.587
274870	22.73
302356	25.153
332590	27.947
365848	31.061
402432	34.314
442674	38.207
486940	42.042
535634	46.672
589196	51.198
648114	56.803
712924	63.432
784216	69.399
862636	77.555
948898	85.102
1043786	95.243
1148164	104.851
1262980	118.493
1389278	128.639
1528204	141.348
1681024	156.608
1849126	174.765
2034038	194.356
2237440	214.083
2461184	237.876
2707302	261.768
2978032	292.07
3275834	325.298
3603416	355.528
3963756	394.854
4360130	438.273
4796142	485.94
5275756	536.35
5803330	594.148
6383662	653.548
7022028	735.625
7724230	804.834
8496652	892.199
9346316	985.976
