16	1.029
20	0.632
22	0.642
24	0.593
26	0.58
28	0.586
30	0.524
32	0.552
34	0.57
36	0.651
38	0.495
40	0.538
44	0.548
48	0.499
52	0.53
56	0.513
60	0.551
66	0.512
72	0.615
78	0.494
84	0.572
92	0.493
100	0.587
110	0.521
120	0.797
132	0.59
144	0.531
158	0.496
172	0.532
188	0.558
206	0.593
226	0.521
248	0.547
272	0.513
298	0.535
326	0.531
358	0.591
392	0.681
430	0.533
472	0.547
518	0.538
568	0.568
624	0.593
686	0.53
754	0.581
828	0.555
910	0.526
1000	0.523
1100	0.539
1210	0.609
1330	0.514
1462	0.524
1608	0.545
1768	0.506
1944	0.575
2138	0.526
2350	0.536
2584	0.639
2842	0.613
3126	0.585
3438	0.57
3780	0.537
4158	0.648
4572	0.892
5028	0.804
5530	0.67
6082	0.619
6690	0.699
7358	0.621
8092	0.774
8900	0.952
9790	0.777
10768	0.872
11844	0.627
13028	0.679
14330	0.724
15762	0.762
17338	0.725
19070	0.755
20976	0.805
23072	0.886
25378	0.939
27914	0.956
30704	0.936
33774	1.024
37150	1.087
40864	1.138
44950	1.242
49444	1.134
54388	1.383
59826	1.429
65808	1.602
72388	1.654
79626	1.71
87588	2.038
96346	1.953
105980	2.162
116578	2.35
128234	2.708
141056	2.969
155160	3.099
170676	3.525
187742	3.705
206516	4.138
227166	4.435
249882	4.839
274870	5.33
302356	5.829
332590	6.36
365848	6.989
402432	7.556
442674	8.365
486940	9.294
535634	10.113
589196	12.176
648114	11.901
712924	13.605
784216	14.706
862636	16.571
948898	18.227
1043786	19.303
1148164	21.602
1262980	24.021
1389278	30.547
1528204	30.517
1681024	34.152
1849126	37.953
2034038	40.408
2237440	44.804
2461184	49.616
2707302	55.58
2978032	61.577
3275834	69.052
3603416	75.726
3963756	80.889
4360130	88.701
4796142	97.432
5275756	106.886
5803330	118.076
6383662	129.77
7022028	143.797
7724230	157.887
8496652	175.587
9346316	188.256
