16	0.811104	0.998304
20	0.7576	0.804992
22	0.748608	0.784448
24	0.747072	0.782784
26	0.750304	0.785888
28	0.744768	0.78112
30	0.750496	0.785824
32	0.742112	0.777472
34	0.740384	0.7824
36	0.740096	0.775648
38	0.74144	0.775424
40	0.760416	0.795584
44	0.73744	0.770112
48	0.741792	0.777312
52	0.74144	0.776832
56	0.736864	0.772928
60	0.741632	0.777152
66	0.745856	0.787488
72	0.742112	0.77776
78	0.742976	0.778688
84	1.41514	1.45078
92	0.733312	0.769088
100	0.735456	0.771232
110	0.739328	0.775008
120	0.733824	0.769664
132	0.732704	1.00205
144	0.743584	0.779424
158	0.740544	0.776576
172	0.742944	0.779328
188	0.941568	0.987872
206	0.813024	0.84832
226	0.756672	0.79696
248	0.762976	0.80208
272	0.76	0.804992
298	0.762784	0.802592
326	0.765184	0.805728
358	0.759584	0.799168
392	0.774592	0.814816
430	0.766944	0.807392
472	0.763584	0.805568
518	1.03888	1.31379
568	1.63296	1.67491
624	1.05117	1.0944
686	1.05258	1.0967
754	1.04682	1.0904
828	1.21418	1.25978
910	1.08528	1.13002
1000	1.12173	1.16637
1100	1.0449	1.09683
1210	1.0535	1.09894
1330	1.06976	1.11677
1462	1.07344	1.12211
1608	1.04976	1.09914
1768	1.06266	1.11219
1944	1.07693	1.12797
2138	1.03098	1.31267
2350	1.07162	1.12547
2584	1.05456	1.11005
2842	1.06694	1.12419
3126	1.32803	1.38963
3438	1.08829	1.15014
3780	1.06694	1.13005
4158	1.5753	1.65037
4572	1.08858	1.16019
5028	1.0808	1.15402
5530	1.0815	1.19203
6082	1.09408	1.17421
6690	1.05072	1.1391
7358	1.05843	1.14531
8092	1.09933	1.19693
8900	1.05088	1.39178
9790	1.06272	1.17037
10768	1.05011	1.16483
11844	1.05165	1.17315
13028	1.07139	1.20195
14330	1.09872	1.23667
15762	1.11706	1.26877
17338	1.13056	1.2967
19070	1.0911	1.2623
20976	1.14464	1.33011
23072	1.10845	1.30963
25378	1.128	1.34083
27914	1.14541	1.37776
30704	1.67104	1.92608
33774	1.18586	1.7049
37150	1.19104	1.48822
40864	1.21798	1.54006
44950	1.22077	1.57386
49444	1.23722	1.6127
54388	1.28445	1.69117
59826	1.29862	1.75642
65808	1.63043	2.34723
72388	1.62982	2.16022
79626	1.67382	2.24403
87588	1.71485	2.3488
96346	1.74986	2.4601
105980	1.8344	2.60803
116578	1.91549	2.75798
128234	1.97392	2.89926
141056	2.05744	3.14518
155160	2.13334	3.22237
170676	2.25587	3.36829
187742	2.41926	3.60051
206516	2.50461	3.75075
227166	2.63283	3.95008
249882	2.67766	4.11494
274870	2.83725	4.51958
302356	2.92717	4.64106
332590	3.02205	5.0391
365848	3.14691	5.10509
402432	3.11757	5.26086
442674	3.44326	5.7999
486940	3.55536	6.07523
535634	3.83754	6.71466
589196	4.04483	7.25859
648114	4.21325	7.46544
712924	4.59235	8.17059
784216	4.69773	8.52605
862636	5.04499	9.27971
948898	5.38182	9.94157
1043786	5.7352	10.7738
1148164	6.28579	11.85
1262980	6.56867	12.5607
1389278	7.28534	13.8569
1528204	7.62797	14.7804
1681024	8.13194	16.0127
1849126	8.82394	17.4694
2034038	9.63744	19.1829
2237440	10.2487	21.2618
2461184	11.1589	22.8802
2707302	12.21	25.073
2978032	13.1914	27.3919
3275834	14.3484	30.0236
3603416	15.4437	33.4562
3963756	16.829	35.9227
4360130	18.3987	40.162
4796142	20.0746	43.3533
5275756	21.9692	47.6593
5803330	23.8797	52.3511
6383662	26.2047	57.4084
7022028	28.5195	63.0052
7724230	31.1069	69.1628
8496652	34.0462	77.2803
9346316	37.2133	85.5407
