16	0.807168	0.998208
20	0.757152	0.80464
22	0.74848	0.784128
24	0.752864	0.788512
26	0.744448	0.780192
28	0.744064	0.779904
30	0.750112	0.786048
32	0.742496	0.778304
34	0.748192	0.790752
36	0.742176	0.777728
38	0.741152	0.776544
40	0.7584	0.794144
44	0.740448	0.775552
48	0.739424	0.779968
52	0.738336	0.770176
56	0.738592	0.77456
60	0.740032	0.775584
66	0.73872	0.78032
72	0.740608	0.776448
78	0.745248	0.781344
84	1.41152	1.44714
92	0.73312	0.768832
100	0.740096	0.775552
110	0.733152	0.768736
120	0.734816	0.770624
132	0.73504	0.99792
144	0.74512	0.78096
158	0.738048	0.773952
172	0.744608	0.780832
188	0.767712	0.803488
206	0.740512	0.77648
226	0.743744	0.780928
248	0.74032	0.777344
272	0.750848	0.794176
298	0.759744	0.796864
326	0.751936	0.791104
358	0.755552	0.791584
392	0.778816	0.817728
430	0.760896	0.798368
472	0.760768	0.80016
518	1.02954	1.2975
568	1.54957	1.5897
624	1.0377	1.07862
686	1.04797	1.08944
754	1.0472	1.08861
828	1.05539	1.09722
910	1.06675	1.11062
1000	1.09936	1.1431
1100	1.03533	1.08733
1210	1.0463	1.09194
1330	1.06781	1.11472
1462	1.06166	1.10915
1608	1.03808	1.08835
1768	1.04394	1.09558
1944	1.06624	1.11869
2138	1.02928	1.31459
2350	1.05798	1.11491
2584	1.03238	1.0895
2842	1.05414	1.11542
3126	1.03648	1.09971
3438	1.07155	1.13658
3780	1.0465	1.1135
4158	1.57146	1.65021
4572	1.07331	1.14877
5028	1.06966	1.1496
5530	1.07587	1.19171
6082	1.08371	1.1736
6690	1.04086	1.13811
7358	1.04787	1.14909
8092	1.08851	1.1977
8900	1.0393	1.3879
9790	1.04771	1.16531
10768	1.04186	1.16506
11844	1.04442	1.17798
13028	1.05875	1.20445
14330	1.08746	1.25584
15762	1.1144	1.27613
17338	1.12576	1.31366
19070	1.09318	1.28771
20976	1.14858	1.36566
23072	1.10397	1.33338
25378	1.12579	1.37843
27914	1.1297	1.39722
30704	1.66816	1.95962
33774	1.1784	1.7425
37150	1.18182	1.53053
40864	1.21997	1.60384
44950	1.20467	1.62179
49444	1.24179	1.6856
54388	1.26448	1.7433
59826	1.29398	1.82563
65808	1.61155	2.41718
72388	1.62214	2.24586
79626	1.65869	2.3407
87588	1.7368	2.4903
96346	1.73789	2.5903
105980	1.8199	2.7377
116578	1.89638	2.90205
128234	1.96346	3.07891
141056	2.04205	3.31594
155160	2.11814	3.41798
170676	2.69027	4.00406
187742	2.41114	3.78829
206516	2.5015	3.98387
227166	2.62614	4.2544
249882	2.66118	4.45699
274870	2.82109	4.86698
302356	2.91549	5.03437
332590	2.99958	5.23267
365848	3.15283	5.60288
402432	3.11398	5.80621
442674	3.43459	6.3943
486940	3.55216	6.67965
535634	3.79546	7.35869
589196	3.95776	7.75597
648114	4.20742	8.28902
712924	4.53952	9.11642
784216	4.68336	9.56269
862636	5.01904	10.4431
948898	5.31498	11.181
1043786	5.71936	12.1372
1148164	6.2591	13.3924
1262980	6.5592	14.2922
1389278	7.24029	15.7921
1528204	7.63498	16.909
1681024	8.15037	18.3231
1849126	8.86262	20.0852
2034038	9.59997	21.866
2237440	10.206	24.092
2461184	11.0883	26.1082
2707302	12.1162	28.6724
2978032	13.1295	31.3817
3275834	14.3065	34.3895
3603416	15.3566	37.5977
3963756	16.7431	41.2391
4360130	18.3436	45.9191
4796142	20.0335	49.7333
5275756	21.554	54.3865
5803330	23.8479	60.0021
6383662	26.0668	65.8573
7022028	28.4196	72.2641
7724230	31.0631	79.2937
8496652	33.9682	88.5098
9346316	37.1927	95.7771
