16	0.8056	0.992928
20	0.757632	0.805088
22	0.74992	0.7856
24	0.748352	0.789824
26	0.751424	0.787264
28	0.74544	0.781024
30	0.746848	0.782432
32	0.750112	0.786336
34	0.743616	0.786272
36	0.747648	0.782112
38	0.741888	0.777632
40	0.762368	0.79792
44	0.747936	0.783424
48	0.738464	0.774016
52	0.745856	0.779904
56	0.754752	0.790816
60	0.740128	0.775808
66	0.744384	0.785888
72	0.743616	0.787648
78	0.74208	0.788864
84	1.40259	1.43866
92	0.740608	0.776416
100	0.735488	0.770976
110	0.740544	0.77632
120	0.732896	0.7688
132	0.73536	0.99824
144	0.742816	0.778592
158	0.816896	0.852128
172	0.741888	0.778432
188	0.988192	1.0256
206	0.779008	0.817344
226	0.753472	0.792448
248	0.763264	0.802784
272	0.767712	0.811584
298	0.76176	0.800672
326	0.777568	0.81776
358	0.773792	0.81408
392	0.76704	0.807168
430	0.766976	0.80688
472	0.77296	0.813344
518	1.05648	1.33226
568	1.64586	1.68803
624	1.05571	1.09859
686	1.06662	1.10912
754	1.05389	1.09731
828	1.06774	1.11254
910	1.0799	1.12342
1000	1.11258	1.15667
1100	1.052	1.10374
1210	1.06515	1.11168
1330	1.07459	1.12195
1462	1.07667	1.12461
1608	1.04496	1.09517
1768	1.0584	1.11072
1944	1.08317	1.13277
2138	1.03504	1.32205
2350	1.06442	1.11853
2584	1.04294	1.09862
2842	1.07296	1.12982
3126	1.04899	1.11309
3438	1.07091	1.13242
3780	1.05651	1.12064
4158	1.58029	1.6527
4572	1.08118	1.15181
5028	1.08115	1.15392
5530	1.09296	1.20384
6082	1.08227	1.16323
6690	1.05312	1.1407
7358	1.0671	1.15728
8092	1.08829	1.18461
8900	1.05894	1.40131
9790	1.05626	1.16275
10768	1.05155	1.16509
11844	1.06154	1.18432
13028	1.06826	1.19859
14330	1.10611	1.24582
15762	1.1263	1.27734
17338	1.13571	1.29891
19070	1.09046	1.26189
20976	1.13677	1.32096
23072	1.11046	1.31197
25378	1.14266	1.35658
27914	1.14902	1.38461
30704	1.66371	1.9161
33774	1.18304	1.69405
37150	1.18563	1.48179
40864	1.2121	1.53974
44950	1.22285	1.57517
49444	1.23402	1.61363
54388	1.26995	1.68045
59826	1.31152	1.75427
65808	1.62467	2.34314
72388	1.63299	2.1609
79626	1.67312	2.24429
87588	1.71987	2.34806
96346	1.7496	2.4544
105980	1.83853	2.60938
116578	1.91402	2.75408
128234	1.97526	2.89629
141056	2.06064	3.1535
155160	2.1409	3.22822
170676	2.24938	3.37114
187742	2.42902	3.60563
206516	2.5088	3.76035
227166	2.64138	3.96006
249882	2.67286	4.11942
274870	2.83843	4.5249
302356	2.91706	4.63248
332590	3.02259	5.03792
365848	3.1921	5.14288
402432	3.12013	5.26192
442674	3.4569	5.81117
486940	3.5681	6.08346
535634	3.81706	6.67197
589196	3.97862	6.9833
648114	4.2328	7.44282
712924	4.59357	8.148
784216	4.70122	8.52157
862636	5.04755	9.27046
948898	5.38528	9.92976
1043786	5.74173	10.7534
1148164	6.28019	11.8288
1262980	6.6031	12.596
1389278	7.28643	13.8414
1528204	7.66147	14.8287
1681024	8.10387	15.9484
1849126	9.12237	17.8836
2034038	9.63136	19.217
2237440	10.2463	21.1445
2461184	11.14	22.8135
2707302	12.1642	25.446
2978032	13.2065	27.3614
3275834	14.3785	30.0255
3603416	15.4253	32.6915
3963756	16.8674	35.8828
4360130	18.3987	40.5116
4796142	20.0284	43.222
5275756	21.8632	47.4881
5803330	23.8658	52.3114
6383662	26.2175	57.8226
7022028	28.5274	65.2653
7724230	31.1148	69.0588
8496652	34.0588	77.2349
9346316	37.1757	83.1796
