16	0.154
20	0.083
22	0.035
24	0.05
26	0.039
28	0.021
30	0.02
32	0.021
34	0.029
36	0.055
38	0.03
40	0.021
44	0.02
48	0.021
52	0.021
56	0.022
60	0.021
66	0.021
72	0.023
78	0.023
84	0.052
92	0.051
100	0.023
110	0.023
120	0.024
132	0.056
144	0.049
158	0.026
172	0.053
188	0.051
206	0.061
226	0.044
248	0.063
272	0.064
298	0.054
326	0.069
358	0.071
392	0.089
430	0.087
472	0.093
518	0.091
568	0.077
624	0.084
686	0.088
754	0.087
828	0.092
910	0.095
1000	0.099
1100	0.074
1210	0.111
1330	0.116
1462	0.122
1608	0.132
1768	0.151
1944	0.156
2138	0.164
2350	0.182
2584	0.184
2842	0.213
3126	0.224
3438	0.242
3780	0.242
4158	0.291
4572	0.32
5028	0.345
5530	0.382
6082	0.412
6690	0.455
7358	0.491
8092	0.57
8900	0.602
9790	0.659
10768	0.727
11844	0.833
13028	0.907
14330	0.961
15762	1.165
17338	1.19
19070	1.358
20976	1.476
23072	1.609
25378	1.79
27914	2.012
30704	2.208
33774	2.413
37150	2.691
40864	2.996
44950	3.253
49444	3.713
54388	4.154
59826	4.515
65808	5.012
72388	5.514
79626	6.13
87588	6.669
96346	7.458
105980	8.327
116578	9.181
128234	10.168
141056	11.203
155160	12.531
170676	13.765
187742	15.228
206516	16.589
227166	18.696
249882	20.591
274870	22.56
302356	25.122
332590	27.89
365848	31.031
402432	34.415
442674	38.064
486940	42.277
535634	46.406
589196	51.311
648114	56.391
712924	62.89
784216	70.455
862636	77.644
948898	85.504
1043786	94.73
1148164	104.814
1262980	116.303
1389278	128.841
1528204	141.906
1681024	157.005
1849126	175.159
2034038	193.263
2237440	214.929
2461184	235.464
2707302	263.419
2978032	290.852
3275834	323.794
3603416	352.607
3963756	393.41
4360130	431.766
4796142	482.007
5275756	537.102
5803330	595.726
6383662	656.855
7022028	734.553
7724230	800.854
8496652	892.873
9346316	986.792
