16	0.802848	0.991424
20	0.753696	0.7984
22	0.752736	0.788704
24	0.754624	0.790592
26	0.747808	0.784256
28	0.753504	0.788064
30	0.74848	0.784096
32	0.746592	0.782432
34	0.746304	0.789696
36	0.747648	0.78352
38	0.745984	0.781856
40	0.764192	0.799968
44	0.744384	0.779968
48	0.747936	0.783296
52	0.7488	0.78432
56	0.740576	0.776992
60	0.747968	0.783552
66	0.750432	0.801024
72	0.74544	0.781248
78	0.749504	0.785536
84	1.43267	1.4687
92	0.737568	0.773696
100	0.739904	0.775744
110	0.7488	0.784672
120	0.7376	0.773376
132	0.736704	1.00794
144	0.75104	0.786944
158	0.750816	0.786144
172	0.742112	0.778432
188	0.76688	0.803232
206	0.7432	0.779424
226	0.755072	0.792704
248	0.954336	1.01178
272	0.83392	0.885344
298	0.76832	0.808768
326	0.77216	0.81248
358	0.770016	0.809504
392	0.780864	0.820992
430	0.770048	0.806432
472	0.775168	0.815456
518	1.0544	1.32938
568	1.652	1.69456
624	1.0497	1.0927
686	1.05459	1.09718
754	1.05318	1.09891
828	1.08768	1.13267
910	1.10035	1.14541
1000	1.12301	1.16707
1100	1.04861	1.10131
1210	1.05955	1.10547
1330	1.07005	1.11709
1462	1.08282	1.12909
1608	1.05424	1.10176
1768	1.06704	1.11885
1944	1.08163	1.13059
2138	1.03683	1.31923
2350	1.07773	1.13091
2584	1.05184	1.10707
2842	1.06851	1.12611
3126	1.04643	1.10634
3438	1.07558	1.13702
3780	1.06554	1.12976
4158	1.57974	1.65322
4572	1.08758	1.15718
5028	1.08323	1.15731
5530	1.08493	1.19462
6082	1.08976	1.17197
6690	1.06016	1.14742
7358	1.06301	1.1553
8092	1.09312	1.1896
8900	1.05302	1.3953
9790	1.05814	1.16566
10768	1.0585	1.17862
11844	1.05872	1.1761
13028	1.06893	1.20128
14330	1.10461	1.23936
15762	1.13197	1.28253
17338	1.13104	1.29635
19070	1.09638	1.26829
20976	1.1441	1.33344
23072	1.1071	1.30586
25378	1.1343	1.35082
27914	1.14544	1.37869
30704	1.67501	1.92707
33774	1.20253	1.71619
37150	1.19933	1.49792
40864	1.22234	1.54333
44950	1.21802	1.56931
49444	1.24099	1.6193
54388	1.2752	1.67789
59826	1.30643	1.74672
65808	1.62918	2.34262
72388	1.6393	2.16458
79626	1.67453	2.24122
87588	1.71622	2.35187
96346	1.76803	2.49306
105980	1.83443	2.60736
116578	1.91789	2.76211
128234	1.97824	2.90378
141056	2.05174	3.15091
155160	2.13446	3.23373
170676	2.25408	3.36528
187742	2.41718	3.60406
206516	2.5096	3.74806
227166	2.63843	3.95827
249882	2.67747	4.11165
274870	2.84003	4.50915
302356	2.92848	4.64656
332590	3.02496	4.84957
365848	3.1551	5.1055
402432	3.12835	5.26374
442674	3.45386	5.80112
486940	3.56746	6.07162
535634	3.82928	6.67773
589196	4.00112	7.00739
648114	4.21942	7.43485
712924	4.57552	8.12797
784216	4.69706	8.51584
862636	5.05405	9.2855
948898	5.37021	11.7377
1043786	5.732	10.7687
1148164	6.29715	11.8401
1262980	6.57798	18.4816
1389278	7.29165	13.8296
1528204	7.61699	14.7617
1681024	8.11811	16.2732
1849126	8.84019	17.5021
2034038	9.6215	19.1632
2237440	10.2374	21.1074
2461184	11.1577	22.8287
2707302	12.1997	25.0444
2978032	13.2051	27.3616
3275834	14.3682	30.0011
3603416	15.4571	32.7518
3963756	16.8608	35.9108
4360130	18.4335	40.0588
4796142	20.0409	43.252
5275756	21.8075	50.3022
5803330	23.8605	52.2958
6383662	26.2413	57.5696
7022028	28.4902	62.818
7724230	30.889	68.7429
8496652	34.0494	76.8844
9346316	36.9917	83.0562
