16	0.801824	0.995648
20	0.751648	0.799712
22	0.755584	0.791328
24	0.748256	0.784064
26	0.745408	0.781408
28	0.74448	0.781568
30	0.744032	0.779904
32	0.742816	0.778656
34	0.746592	0.78944
36	0.74256	0.778112
38	0.74352	0.77904
40	0.758848	0.79408
44	0.74192	0.777664
48	0.745568	0.781024
52	0.739616	0.775232
56	0.740448	0.77664
60	0.74688	0.782336
66	0.740352	0.782784
72	0.747776	0.783136
78	0.740832	0.776576
84	1.40797	1.4489
92	0.736256	0.772384
100	0.736896	0.769632
110	0.73376	0.769824
120	0.73472	0.77088
132	0.734688	0.995648
144	0.745888	0.782304
158	0.742304	0.778496
172	0.747456	0.784128
188	0.763872	0.800544
206	0.742176	0.778816
226	0.748	0.785216
248	0.740576	0.77808
272	0.759456	0.803008
298	0.761184	0.798368
326	0.755104	0.793536
358	0.755392	0.793024
392	0.779168	0.818016
430	0.763328	0.801472
472	0.760032	0.805728
518	1.03162	1.30266
568	1.54707	1.58714
624	1.04163	1.08294
686	1.04541	1.08717
754	1.04925	1.09094
828	1.05603	1.09885
910	1.0664	1.10966
1000	1.09891	1.14214
1100	1.02931	1.08176
1210	1.04544	1.092
1330	1.06867	1.11581
1462	1.07085	1.11933
1608	1.03478	1.08448
1768	1.04736	1.09962
1944	1.07565	1.12752
2138	1.0296	1.3159
2350	1.05587	1.11187
2584	1.0327	1.09078
2842	1.05568	1.11648
3126	1.0391	1.10349
3438	1.07296	1.13898
3780	1.05027	1.11792
4158	1.57443	1.66019
4572	1.07174	1.1463
5028	1.07104	1.15171
5530	1.07347	1.19139
6082	1.07805	1.16832
6690	1.0407	1.1377
7358	1.04957	1.15251
8092	1.09062	1.19936
8900	1.03901	1.38854
9790	1.04947	1.1719
10768	1.04122	1.16806
11844	1.04234	1.17654
13028	1.05763	1.20518
14330	1.08867	1.24397
15762	1.07901	1.26598
17338	1.12131	1.31014
19070	1.07894	1.27619
20976	1.12038	1.33872
23072	1.09488	1.33104
25378	1.11875	1.37325
27914	1.13094	1.39997
30704	1.6193	1.91053
33774	1.17219	1.72912
37150	1.17722	1.5272
40864	1.20538	1.58458
44950	1.20499	1.61965
49444	1.23117	1.67558
54388	1.25978	1.74035
59826	1.29104	1.81866
65808	1.96976	2.96752
72388	1.72486	2.41805
79626	1.67226	2.41882
87588	1.72029	2.51574
96346	1.75238	2.46144
105980	1.83434	2.60653
116578	1.91517	2.76214
128234	1.98173	2.90502
141056	2.05856	3.15792
155160	2.13424	3.22646
170676	2.26256	3.37536
187742	2.41907	3.59856
206516	2.5087	3.75648
227166	2.63446	3.94883
249882	2.68947	4.13155
274870	2.83139	4.52454
302356	2.91354	4.63206
332590	3.0113	4.83462
365848	3.13642	5.0823
402432	3.13645	5.27427
442674	3.44682	5.79875
486940	3.55494	6.08163
535634	3.8184	9.81379
589196	3.98893	6.988
648114	4.212	7.43933
712924	4.5952	8.16886
784216	4.69526	8.5336
862636	5.03542	9.26634
948898	5.32666	9.86749
1043786	5.73501	10.7455
1148164	6.2777	11.8097
1262980	6.56557	12.7451
1389278	7.23312	13.7639
1528204	7.63069	14.7775
1681024	8.11654	15.9304
1849126	8.86726	17.5468
2034038	9.61149	19.1008
2237440	10.289	30.2822
2461184	11.1424	22.7834
2707302	12.1747	25.1125
2978032	13.1803	27.4351
3275834	14.334	30.0477
3603416	15.4347	32.7749
3963756	16.8233	35.9553
4360130	18.4166	40.222
4796142	20.0759	43.8313
5275756	21.9721	48.0438
5803330	23.8289	52.1472
6383662	26.1924	57.421
7022028	28.5863	62.97
7724230	31.0888	70.2434
8496652	33.7887	76.8586
9346316	36.9873	83.2193
