16	2.046
20	0.721
22	0.664
24	0.588
26	0.645
28	0.523
30	0.517
32	0.593
34	0.523
36	0.559
38	0.629
40	0.508
44	0.497
48	0.474
52	0.654
56	0.547
60	0.587
66	0.505
72	0.576
78	0.497
84	0.468
92	0.521
100	0.602
110	0.521
120	0.535
132	0.582
144	0.504
158	0.587
172	0.579
188	0.503
206	0.555
226	0.483
248	0.547
272	0.503
298	0.546
326	0.519
358	0.564
392	0.497
430	0.454
472	0.533
518	0.479
568	0.583
624	0.503
686	0.645
754	0.508
828	0.515
910	0.619
1000	0.572
1100	0.52
1210	0.509
1330	0.706
1462	0.514
1608	0.507
1768	0.491
1944	0.521
2138	0.557
2350	0.673
2584	0.574
2842	0.62
3126	0.504
3438	0.527
3780	0.629
4158	0.792
4572	0.656
5028	0.692
5530	0.723
6082	0.927
6690	0.764
7358	0.759
8092	0.569
8900	0.526
9790	0.734
10768	0.658
11844	0.689
13028	0.635
14330	0.666
15762	0.781
17338	0.779
19070	0.73
20976	0.807
23072	0.793
25378	0.934
27914	0.973
30704	0.945
33774	0.977
37150	1.029
40864	1.246
44950	1.268
49444	1.315
54388	1.368
59826	1.399
65808	1.567
72388	1.668
79626	1.768
87588	1.918
96346	1.995
105980	2.21
116578	2.384
128234	2.674
141056	2.989
155160	3.161
170676	3.391
187742	3.608
206516	3.999
227166	4.434
249882	4.817
274870	5.361
302356	5.871
332590	6.372
365848	6.913
402432	7.602
442674	8.384
486940	9.189
535634	10.289
589196	11.136
648114	11.727
712924	13.723
784216	14.888
862636	16.515
948898	19.193
1043786	19.451
1148164	21.686
1262980	23.868
1389278	26.965
1528204	30.932
1681024	33.893
1849126	37.018
2034038	40.091
2237440	44.264
2461184	48.87
2707302	56.18
2978032	61.534
3275834	68.7
3603416	75.029
3963756	81.142
4360130	88.386
4796142	98.395
5275756	108.447
5803330	127.774
6383662	143.125
7022028	147.174
7724230	163.359
8496652	174.179
9346316	201.538
