16	0.172
20	0.065
22	0.119
24	0.114
26	0.064
28	0.051
30	0.05
32	0.048
34	0.051
36	0.048
38	0.053
40	0.044
44	0.022
48	0.021
52	0.021
56	0.022
60	0.022
66	0.022
72	0.056
78	0.05
84	0.023
92	0.023
100	0.056
110	0.049
120	0.024
132	0.058
144	0.043
158	0.04
172	0.068
188	0.027
206	0.08
226	0.037
248	0.062
272	0.044
298	0.05
326	0.091
358	0.097
392	0.099
430	0.099
472	0.072
518	0.089
568	0.099
624	0.088
686	0.099
754	0.091
828	0.093
910	0.095
1000	0.101
1100	0.11
1210	0.113
1330	0.086
1462	0.124
1608	0.134
1768	0.146
1944	0.153
2138	0.169
2350	0.171
2584	0.197
2842	0.215
3126	0.224
3438	0.24
3780	0.343
4158	0.292
4572	0.319
5028	0.345
5530	0.378
6082	0.408
6690	0.457
7358	0.496
8092	0.555
8900	0.602
9790	0.673
10768	0.729
11844	0.819
13028	0.881
14330	0.966
15762	1.096
17338	1.188
19070	1.323
20976	1.477
23072	1.647
25378	1.813
27914	1.975
30704	2.181
33774	2.413
37150	2.682
40864	2.983
44950	3.324
49444	3.652
54388	4.067
59826	4.519
65808	4.998
72388	5.538
79626	6.159
87588	6.746
96346	7.509
105980	8.188
116578	9.07
128234	10.148
141056	11.261
155160	12.398
170676	13.984
187742	15.254
206516	16.744
227166	18.481
249882	20.609
274870	22.901
302356	25.565
332590	27.719
365848	30.992
402432	34.067
442674	37.908
486940	42.11
535634	46.308
589196	51.751
648114	56.862
712924	63.906
784216	70.076
862636	77.47
948898	85.802
1043786	94.6
1148164	105.308
1262980	116.663
1389278	128.808
1528204	141.893
1681024	156.736
1849126	173.469
2034038	192.889
2237440	215.785
2461184	240.211
2707302	262.34
2978032	290.511
3275834	321.399
3603416	356.641
3963756	394.682
4360130	440.446
4796142	482.209
5275756	532.922
5803330	592.591
6383662	655.936
7022028	732.643
7724230	801.949
8496652	884.337
9346316	993.199
