16	0.156
20	0.087
22	0.056
24	0.051
26	0.054
28	0.049
30	0.059
32	0.045
34	0.047
36	0.047
38	0.03
40	0.021
44	0.021
48	0.021
52	0.021
56	0.022
60	0.022
66	0.021
72	0.022
78	0.022
84	0.023
92	0.022
100	0.024
110	0.023
120	0.05
132	0.044
144	0.026
158	0.05
172	0.026
188	0.078
206	0.103
226	0.074
248	0.075
272	0.043
298	0.067
326	0.061
358	0.077
392	0.086
430	0.109
472	0.083
518	0.078
568	0.079
624	0.082
686	0.085
754	0.088
828	0.091
910	0.108
1000	0.101
1100	0.106
1210	0.111
1330	0.117
1462	0.122
1608	0.15
1768	0.148
1944	0.156
2138	0.167
2350	0.196
2584	0.195
2842	0.21
3126	0.226
3438	0.244
3780	0.267
4158	0.329
4572	0.334
5028	0.441
5530	0.411
6082	0.459
6690	0.464
7358	0.581
8092	0.595
8900	0.645
9790	0.671
10768	0.734
11844	0.83
13028	0.891
14330	0.972
15762	1.074
17338	1.231
19070	1.311
20976	1.463
23072	1.638
25378	1.803
27914	1.987
30704	2.197
33774	2.468
37150	2.712
40864	2.947
44950	3.338
49444	3.682
54388	4.124
59826	4.476
65808	4.995
72388	5.489
79626	6.162
87588	6.751
96346	7.507
105980	8.225
116578	9.08
128234	10.085
141056	10.977
155160	12.315
170676	13.729
187742	15.199
206516	16.724
227166	18.611
249882	20.455
274870	22.572
302356	25.05
332590	27.976
365848	30.715
402432	34.396
442674	37.629
486940	41.681
535634	46.236
589196	51.492
648114	55.947
712924	63.298
784216	68.701
862636	76.134
948898	86.119
1043786	95.121
1148164	104.538
1262980	114.981
1389278	126.929
1528204	139.831
1681024	156.138
1849126	172.931
2034038	192.932
2237440	212.023
2461184	238.682
2707302	262.098
2978032	289.898
3275834	319.21
3603416	356.955
3963756	390.512
4360130	433.228
4796142	478.468
5275756	529.128
5803330	601.145
6383662	658.135
7022028	721.722
7724230	797.292
8496652	890.814
9346316	985.505
