16	1.638
20	0.66
22	0.653
24	0.539
26	0.507
28	0.5
30	0.544
32	0.601
34	0.57
36	0.588
38	0.495
40	0.575
44	0.494
48	0.536
52	0.509
56	0.509
60	0.534
66	0.526
72	0.474
78	0.525
84	0.605
92	0.517
100	0.582
110	0.652
120	0.632
132	0.543
144	0.547
158	0.546
172	0.535
188	0.531
206	0.578
226	0.467
248	0.514
272	0.509
298	0.498
326	0.49
358	0.517
392	0.495
430	0.589
472	0.536
518	0.469
568	0.594
624	0.512
686	0.617
754	0.519
828	0.554
910	0.528
1000	0.482
1100	0.54
1210	0.519
1330	0.478
1462	0.587
1608	0.695
1768	0.553
1944	0.539
2138	0.561
2350	0.512
2584	0.496
2842	0.505
3126	0.548
3438	0.644
3780	0.637
4158	0.49
4572	0.586
5028	0.735
5530	0.878
6082	0.656
6690	0.758
7358	0.704
8092	0.809
8900	0.604
9790	0.559
10768	0.681
11844	0.626
13028	0.705
14330	0.641
15762	0.835
17338	0.888
19070	0.952
20976	0.726
23072	0.832
25378	0.997
27914	0.947
30704	1.221
33774	0.961
37150	1.207
40864	1.104
44950	1.144
49444	1.173
54388	1.347
59826	1.584
65808	1.438
72388	1.726
79626	1.971
87588	1.89
96346	1.973
105980	2.192
116578	2.508
128234	2.574
141056	2.99
155160	3.213
170676	3.427
187742	3.656
206516	4.134
227166	5.057
249882	4.853
274870	5.317
302356	5.931
332590	6.452
365848	7.019
402432	7.599
442674	8.295
486940	9.185
535634	10.028
589196	10.654
648114	11.658
712924	13.895
784216	14.781
862636	16.551
948898	18.144
1043786	19.564
1148164	21.6
1262980	23.949
1389278	29.189
1528204	30.161
1681024	33.602
1849126	38.575
2034038	40.384
2237440	44.09
2461184	49.099
2707302	55.604
2978032	61.67
3275834	67.417
3603416	73.884
3963756	81.469
4360130	86.423
4796142	97.301
5275756	105.897
5803330	117.296
6383662	130.332
7022028	141.846
7724230	158.311
8496652	176.679
9346316	190.765
