16	0.209
20	0.102
22	0.064
24	0.052
26	0.029
28	0.048
30	0.057
32	0.048
34	0.054
36	0.059
38	0.081
40	0.054
44	0.052
48	0.053
52	0.049
56	0.059
60	0.047
66	0.056
72	0.035
78	0.023
84	0.023
92	0.047
100	0.048
110	0.023
120	0.025
132	0.055
144	0.05
158	0.025
172	0.055
188	0.053
206	0.04
226	0.078
248	0.067
272	0.052
298	0.099
326	0.101
358	0.102
392	0.095
430	0.096
472	0.074
518	0.096
568	0.097
624	0.079
686	0.09
754	0.089
828	0.11
910	0.101
1000	0.104
1100	0.108
1210	0.108
1330	0.128
1462	0.128
1608	0.133
1768	0.142
1944	0.15
2138	0.165
2350	0.182
2584	0.192
2842	0.216
3126	0.263
3438	0.303
3780	0.266
4158	0.34
4572	0.364
5028	0.405
5530	0.431
6082	0.47
6690	0.485
7358	0.506
8092	0.583
8900	0.634
9790	0.694
10768	0.74
11844	0.818
13028	0.892
14330	1.001
15762	1.101
17338	1.221
19070	1.355
20976	1.475
23072	1.628
25378	1.802
27914	1.974
30704	2.221
33774	2.439
37150	2.737
40864	3.042
44950	3.367
49444	3.764
54388	4.139
59826	4.536
65808	5.011
72388	5.56
79626	6.094
87588	6.687
96346	7.449
105980	8.242
116578	9.144
128234	10.188
141056	11.1
155160	12.438
170676	13.827
187742	15.194
206516	16.722
227166	18.497
249882	20.58
274870	22.796
302356	25.273
332590	27.713
365848	31.219
402432	33.876
442674	37.811
486940	42.07
535634	46.365
589196	50.782
648114	56.587
712924	62.557
784216	69.475
862636	76.267
948898	84.384
1043786	93.705
1148164	105.073
1262980	114.432
1389278	128.184
1528204	143.396
1681024	158.722
1849126	174.468
2034038	191.854
2237440	212.327
2461184	237.546
2707302	259.826
2978032	290.332
3275834	320.219
3603416	358.694
3963756	394.426
4360130	437.99
4796142	480.308
5275756	536.655
5803330	590.31
6383662	659.63
7022028	731.435
7724230	801.109
8496652	894.816
9346316	990.185
