16	0.82432	1.01261
20	0.756736	0.804064
22	0.770368	0.80624
24	0.753344	0.788864
26	0.752672	0.788352
28	0.754816	0.790496
30	0.761344	0.79632
32	0.768064	0.804064
34	0.758176	0.800704
36	0.75488	0.790592
38	0.746688	0.7816
40	0.795808	0.831072
44	0.750432	0.79472
48	0.75888	0.794528
52	0.7656	0.80112
56	0.755488	0.791904
60	0.745984	0.79024
66	0.75248	0.794112
72	0.745376	0.781216
78	0.74944	0.785184
84	1.55366	1.58918
92	0.74432	0.779776
100	0.751712	0.787872
110	0.737024	0.772896
120	0.73728	0.773056
132	0.736256	0.999488
144	0.748032	0.783616
158	0.740416	0.776256
172	0.750912	0.786848
188	0.781504	0.817824
206	0.735136	0.77168
226	0.746592	0.783616
248	0.739712	0.774688
272	0.753856	0.804
298	0.760832	0.797728
326	0.754272	0.791648
358	0.756448	0.79408
392	0.781344	0.81936
430	0.761856	0.800256
472	0.761248	0.80272
518	1.03347	1.3055
568	1.56496	1.60451
624	1.04128	1.08218
686	1.05242	1.0937
754	1.05008	1.09168
828	1.05754	1.09936
910	1.06662	1.11053
1000	1.11917	1.16285
1100	1.03629	1.08774
1210	1.04902	1.09504
1330	1.06442	1.11478
1462	1.06579	1.11405
1608	1.03386	1.08349
1768	1.04662	1.09894
1944	1.07702	1.12819
2138	1.03258	1.32058
2350	1.05904	1.11574
2584	1.036	1.09392
2842	1.0592	1.1185
3126	1.04086	1.10381
3438	1.06778	1.13782
3780	1.04781	1.11491
4158	1.68797	1.76646
4572	1.07238	1.14701
5028	1.07078	1.1504
5530	1.07728	1.19331
6082	1.07395	1.16195
6690	1.04109	1.13734
7358	1.05728	1.15894
8092	1.08371	1.18928
8900	1.04186	1.3913
9790	1.04746	1.1664
10768	1.03974	1.16541
11844	1.04685	1.18102
13028	1.05434	1.20112
14330	1.09219	1.24707
15762	1.08045	1.24944
17338	1.12803	1.31664
19070	1.07837	1.27382
20976	1.12394	1.33312
23072	1.10624	1.33542
25378	1.1424	1.39075
27914	1.13811	1.42317
30704	1.5775	1.87136
33774	1.16867	1.72627
37150	1.17789	1.52602
40864	1.21562	1.59216
44950	1.20157	1.62006
49444	1.24016	1.68048
54388	1.25744	1.73686
59826	1.29629	1.82547
65808	1.6111	2.4161
72388	1.6271	2.25459
79626	1.66205	2.34966
87588	1.69856	2.4513
96346	1.74029	2.58138
105980	1.81792	2.73638
116578	1.89747	2.90749
128234	1.9679	3.07146
141056	2.04678	3.32237
155160	2.1184	3.41645
170676	2.23549	3.55053
187742	2.41747	3.79811
206516	2.49565	3.98454
227166	2.61626	4.2593
249882	3.44736	5.24672
274870	2.81747	4.86707
302356	2.90995	5.01962
332590	3.00547	5.2376
365848	3.14474	5.5737
402432	3.11162	5.81098
442674	3.43418	6.37661
486940	3.55677	6.67853
535634	3.80131	7.48099
589196	3.97491	7.78608
648114	4.20963	8.28547
712924	4.55402	9.11946
784216	4.68806	9.56054
862636	5.0144	10.4386
948898	5.33344	11.1941
1043786	5.70896	12.1571
1148164	6.24762	13.3716
1262980	6.59245	14.3258
1389278	7.23789	15.8062
1528204	7.66819	16.942
1681024	8.12816	18.2535
1849126	8.86147	20.0215
2034038	9.5967	21.8701
2237440	10.2068	24.2403
2461184	11.1137	26.324
2707302	12.1459	28.6867
2978032	13.1304	31.3791
3275834	14.3299	34.4184
3603416	15.3868	37.5761
3963756	16.7706	41.1925
4360130	18.3237	45.8956
4796142	20.0164	49.7039
5275756	21.5728	54.2528
5803330	23.8458	59.98
6383662	26.0638	65.8064
7022028	28.521	72.3869
7724230	31.1079	79.3643
8496652	33.8146	88.4016
9346316	36.9735	95.5543
