16	2.12
20	0.635
22	0.641
24	0.515
26	0.47
28	0.628
30	0.611
32	0.485
34	0.623
36	0.541
38	0.57
40	0.567
44	0.572
48	0.538
52	0.677
56	0.501
60	0.572
66	0.509
72	0.629
78	0.615
84	0.497
92	0.536
100	0.755
110	0.485
120	0.508
132	0.638
144	0.556
158	0.527
172	0.522
188	0.519
206	0.474
226	0.499
248	0.468
272	0.511
298	0.545
326	0.518
358	0.605
392	0.571
430	0.6
472	0.515
518	0.501
568	0.53
624	0.528
686	0.714
754	0.562
828	0.612
910	0.548
1000	0.531
1100	0.532
1210	0.683
1330	0.542
1462	0.545
1608	0.472
1768	0.503
1944	0.518
2138	0.519
2350	0.581
2584	0.555
2842	0.509
3126	0.493
3438	0.549
3780	0.51
4158	0.54
4572	0.522
5028	0.85
5530	0.717
6082	0.807
6690	0.874
7358	0.639
8092	0.556
8900	0.619
9790	0.662
10768	0.646
11844	0.69
13028	0.682
14330	0.673
15762	0.748
17338	0.783
19070	0.812
20976	0.834
23072	0.763
25378	1.182
27914	0.925
30704	1.122
33774	1.155
37150	1.373
40864	1.256
44950	1.396
49444	1.209
54388	1.423
59826	1.427
65808	1.576
72388	1.673
79626	1.755
87588	1.955
96346	3.202
105980	3.321
116578	3.305
128234	3.523
141056	3.798
155160	4.124
170676	4.453
187742	3.696
206516	4.068
227166	4.44
249882	4.889
274870	5.389
302356	5.832
332590	6.8
365848	6.948
402432	7.796
442674	8.484
486940	9.302
535634	10.232
589196	10.66
648114	11.761
712924	14.378
784216	15.087
862636	16.433
948898	18.713
1043786	21.673
1148164	29.75
1262980	24.063
1389278	27.434
1528204	30.775
1681024	34.114
1849126	39.436
2034038	44.118
2237440	44.305
2461184	49.648
2707302	56.862
2978032	61.56
3275834	68.03
3603416	75.408
3963756	81.749
4360130	88.634
4796142	98.712
5275756	106.32
5803330	117.354
6383662	132.089
7022028	143.512
7724230	158.771
8496652	175.431
9346316	193.327
