16	0.17
20	0.037
22	0.032
24	0.021
26	0.022
28	0.02
30	0.021
32	0.02
34	0.021
36	0.021
38	0.022
40	0.021
44	0.022
48	0.021
52	0.022
56	0.021
60	0.022
66	0.023
72	0.022
78	0.022
84	0.022
92	0.023
100	0.025
110	0.023
120	0.026
132	0.057
144	0.042
158	0.052
172	0.053
188	0.027
206	0.075
226	0.068
248	0.048
272	0.079
298	0.071
326	0.045
358	0.079
392	0.09
430	0.107
472	0.076
518	0.08
568	0.081
624	0.082
686	0.084
754	0.087
828	0.11
910	0.096
1000	0.118
1100	0.104
1210	0.111
1330	0.119
1462	0.135
1608	0.13
1768	0.144
1944	0.154
2138	0.162
2350	0.179
2584	0.196
2842	0.209
3126	0.224
3438	0.244
3780	0.265
4158	0.292
4572	0.394
5028	0.339
5530	0.377
6082	0.414
6690	0.453
7358	0.498
8092	0.543
8900	0.61
9790	0.663
10768	0.726
11844	0.8
13028	0.896
14330	1.015
15762	1.077
17338	1.212
19070	1.309
20976	1.492
23072	1.641
25378	1.834
27914	1.957
30704	2.2
33774	2.418
37150	2.712
40864	3.049
44950	3.385
49444	3.693
54388	4.071
59826	4.536
65808	4.983
72388	5.525
79626	6.02
87588	6.694
96346	7.522
105980	8.258
116578	9.029
128234	10.18
141056	11.145
155160	12.359
170676	13.688
187742	15.278
206516	16.763
227166	18.526
249882	20.249
274870	22.697
302356	25.137
332590	27.939
365848	30.782
402432	33.877
442674	38.162
486940	41.098
535634	47.001
589196	51.189
648114	56.646
712924	61.952
784216	69.643
862636	77.415
948898	85.186
1043786	94.047
1148164	106.657
1262980	114.998
1389278	128.875
1528204	143.213
1681024	157.43
1849126	172.773
2034038	191.43
2237440	215.004
2461184	237.712
2707302	261.671
2978032	291.13
3275834	320.107
3603416	356.063
3963756	395.715
4360130	436.292
4796142	482.096
5275756	533.66
5803330	590.436
6383662	655.584
7022028	719.321
7724230	804.407
8496652	886.463
9346316	989.87
