16	0.82896	1.03171
20	0.754432	0.802112
22	0.756576	0.791968
24	0.768256	0.8048
26	0.765696	0.801824
28	0.75984	0.794592
30	0.778688	0.821184
32	0.754592	0.7904
34	0.761696	0.79776
36	0.76048	0.79616
38	0.77216	0.807904
40	0.752192	0.786784
44	0.750624	0.78592
48	0.750912	0.786336
52	0.762592	0.797312
56	0.76192	0.798336
60	0.761664	0.797248
66	0.741408	0.788608
72	0.746784	0.781792
78	0.740416	0.774976
84	1.38579	1.42067
92	0.740448	0.775264
100	0.731808	0.767936
110	0.769376	0.803072
120	0.741312	0.777536
132	0.74016	1.0041
144	0.740896	0.77504
158	0.749824	0.786208
172	0.787904	0.82432
188	0.797216	0.83248
206	0.795424	0.831904
226	0.7984	0.83328
248	0.767072	0.813504
272	0.809792	0.860672
298	0.793024	0.830112
326	0.793888	0.83184
358	0.787136	0.824832
392	0.762016	0.800768
430	0.763072	0.80144
472	0.765088	0.804672
518	1.02906	1.2959
568	1.54899	1.58886
624	1.04106	1.08157
686	1.0447	1.08598
754	1.04509	1.08682
828	1.05971	1.10246
910	1.06864	1.11178
1000	1.10803	1.1521
1100	1.04026	1.09488
1210	1.05296	1.09962
1330	1.07805	1.12525
1462	1.06915	1.11664
1608	1.03366	1.08304
1768	1.0497	1.10179
1944	1.07162	1.1239
2138	1.02755	1.30867
2350	1.05962	1.11578
2584	1.03606	1.09472
2842	1.0649	1.1264
3126	1.04458	1.11475
3438	1.06525	1.13184
3780	1.05018	1.11741
4158	1.57699	1.65558
4572	1.07306	1.14774
5028	1.07638	1.15654
5530	1.08176	1.20448
6082	1.07283	1.16157
6690	1.05434	1.15142
7358	1.06493	1.168
8092	1.08166	1.19152
8900	1.04944	1.40006
9790	1.0472	1.16624
10768	1.04275	1.16886
11844	1.05517	1.1913
13028	1.05878	1.20573
14330	1.10624	1.26051
15762	1.10842	1.27581
17338	1.12144	1.3112
19070	1.0912	1.28854
20976	1.12995	1.34131
23072	1.09734	1.32579
25378	1.12224	1.3775
27914	1.1512	1.4233
30704	1.67482	1.96803
33774	1.18554	1.74538
37150	1.1999	1.54717
40864	1.2119	1.59565
44950	1.2111	1.62333
49444	1.23398	1.68317
54388	1.29517	1.77347
59826	1.29971	1.82755
65808	1.6175	2.42211
72388	1.6225	2.25418
79626	1.66662	2.36403
87588	1.71264	2.49411
96346	1.75456	2.6049
105980	1.82042	2.75533
116578	1.90371	2.91491
128234	1.96186	3.08518
141056	2.04934	3.3217
155160	2.11981	3.41005
170676	2.23798	3.55949
187742	2.41216	3.78429
206516	2.49731	3.98893
227166	2.63469	4.27725
249882	2.67526	4.47059
274870	2.82099	4.86714
302356	2.91254	5.03328
332590	3.00595	5.23523
365848	3.14691	5.59373
402432	3.11818	5.82058
442674	3.43862	6.38342
486940	3.55037	6.67715
535634	3.79632	7.36573
589196	3.98829	7.80643
648114	4.19955	8.28746
712924	4.52707	9.09664
784216	4.69453	9.57731
862636	5.04	10.469
948898	5.32547	11.1887
1043786	5.71792	12.134
1148164	6.26669	13.4109
1262980	6.58298	14.3307
1389278	7.23062	15.7879
1528204	7.67776	16.9747
1681024	8.14054	18.3501
1849126	8.84342	20.0097
2034038	9.64234	21.9185
2237440	10.1995	24.1214
2461184	11.0876	26.099
2707302	12.1243	28.7177
2978032	13.1412	31.4311
3275834	14.3639	36.6185
3603416	15.4055	37.6138
3963756	16.7704	41.2529
4360130	18.3065	45.9194
4796142	20.0935	49.8179
5275756	21.5335	54.5766
5803330	23.8317	60.0009
6383662	26.1197	65.8693
7022028	28.4541	72.3204
7724230	30.852	79.1201
8496652	33.9066	88.2921
9346316	36.9049	95.5059
